mes;cnae_classe;regiao_administrativa;saldo
1;Comércio varejista de discos, CDs, DVDs e fitas;Sorocaba;    -1
1;Comércio varejista de ferragens, madeira e materiais de construção;Araçatuba;   -11
1;Comércio varejista de ferragens, madeira e materiais de construção;Barretos;    -5
1;Comércio varejista de ferragens, madeira e materiais de construção;Bauru;     4
1;Comércio varejista de ferragens, madeira e materiais de construção;Campinas;   118
1;Comércio varejista de ferragens, madeira e materiais de construção;Franca;   -18
1;Comércio varejista de ferragens, madeira e materiais de construção;Itapeva;    24
1;Comércio varejista de ferragens, madeira e materiais de construção;Marília;    53
1;Comércio varejista de ferragens, madeira e materiais de construção;Presidente Prudente;   -12
1;Comércio varejista de ferragens, madeira e materiais de construção;Região Administrativa Central;    18
1;Comércio varejista de ferragens, madeira e materiais de construção;Registro;     4
1;Comércio varejista de ferragens, madeira e materiais de construção;Ribeirão Preto;   139
1;Comércio varejista de ferragens, madeira e materiais de construção;Santos;     6
1;Comércio varejista de ferragens, madeira e materiais de construção;São José do Rio Preto;    19
1;Comércio varejista de ferragens, madeira e materiais de construção;São José dos Campos;    12
1;Comércio varejista de ferragens, madeira e materiais de construção;São Paulo;   156
1;Comércio varejista de ferragens, madeira e materiais de construção;Sorocaba;   176
1;Comércio varejista de gás liqüefeito de petróleo (GLP);Araçatuba;     0
1;Comércio varejista de gás liqüefeito de petróleo (GLP);Barretos;     0
1;Comércio varejista de gás liqüefeito de petróleo (GLP);Bauru;     2
1;Comércio varejista de gás liqüefeito de petróleo (GLP);Campinas;     1
1;Comércio varejista de gás liqüefeito de petróleo (GLP);Franca;    -2
1;Comércio varejista de gás liqüefeito de petróleo (GLP);Itapeva;     4
1;Comércio varejista de gás liqüefeito de petróleo (GLP);Marília;    -2
1;Comércio varejista de gás liqüefeito de petróleo (GLP);Presidente Prudente;     0
1;Comércio varejista de gás liqüefeito de petróleo (GLP);Região Administrativa Central;     3
1;Comércio varejista de gás liqüefeito de petróleo (GLP);Registro;    -2
1;Comércio varejista de gás liqüefeito de petróleo (GLP);Ribeirão Preto;     3
1;Comércio varejista de gás liqüefeito de petróleo (GLP);Santos;     1
1;Comércio varejista de gás liqüefeito de petróleo (GLP);São José do Rio Preto;    -3
1;Comércio varejista de gás liqüefeito de petróleo (GLP);São José dos Campos;     0
1;Comércio varejista de gás liqüefeito de petróleo (GLP);São Paulo;   -43
1;Comércio varejista de gás liqüefeito de petróleo (GLP);Sorocaba;    -4
1;Comércio varejista de hortifrutigranjeiros;Araçatuba;    -4
1;Comércio varejista de hortifrutigranjeiros;Barretos;    -3
1;Comércio varejista de hortifrutigranjeiros;Bauru;    -4
1;Comércio varejista de hortifrutigranjeiros;Campinas;   -19
1;Comércio varejista de hortifrutigranjeiros;Franca;    -2
1;Comércio varejista de hortifrutigranjeiros;Itapeva;    -2
1;Comércio varejista de hortifrutigranjeiros;Marília;     0
1;Comércio varejista de hortifrutigranjeiros;Presidente Prudente;     2
1;Comércio varejista de hortifrutigranjeiros;Região Administrativa Central;    -7
1;Comércio varejista de hortifrutigranjeiros;Registro;     7
1;Comércio varejista de hortifrutigranjeiros;Ribeirão Preto;     9
1;Comércio varejista de hortifrutigranjeiros;Santos;    -2
1;Comércio varejista de hortifrutigranjeiros;São José do Rio Preto;    -2
1;Comércio varejista de hortifrutigranjeiros;São José dos Campos;   -14
1;Comércio varejista de hortifrutigranjeiros;São Paulo;   -93
1;Comércio varejista de hortifrutigranjeiros;Sorocaba;    -4
1;Comércio varejista de jóias e relógios;Araçatuba;     2
1;Comércio varejista de jóias e relógios;Barretos;     0
1;Comércio varejista de jóias e relógios;Bauru;    -5
1;Comércio varejista de jóias e relógios;Campinas;   -24
1;Comércio varejista de jóias e relógios;Franca;    -1
1;Comércio varejista de jóias e relógios;Itapeva;     0
1;Comércio varejista de jóias e relógios;Marília;     4
1;Comércio varejista de jóias e relógios;Presidente Prudente;    -2
1;Comércio varejista de jóias e relógios;Região Administrativa Central;    -2
1;Comércio varejista de jóias e relógios;Registro;     0
1;Comércio varejista de jóias e relógios;Ribeirão Preto;    -8
1;Comércio varejista de jóias e relógios;Santos;    -6
1;Comércio varejista de jóias e relógios;São José do Rio Preto;   -13
1;Comércio varejista de jóias e relógios;São José dos Campos;    -4
1;Comércio varejista de jóias e relógios;São Paulo;   -84
1;Comércio varejista de jóias e relógios;Sorocaba;   -12
1;Comércio varejista de livros, jornais, revistas e papelaria;Araçatuba;   -10
1;Comércio varejista de livros, jornais, revistas e papelaria;Barretos;    -6
1;Comércio varejista de livros, jornais, revistas e papelaria;Bauru;    28
1;Comércio varejista de livros, jornais, revistas e papelaria;Campinas;    33
1;Comércio varejista de livros, jornais, revistas e papelaria;Franca;    11
1;Comércio varejista de livros, jornais, revistas e papelaria;Itapeva;    22
1;Comércio varejista de livros, jornais, revistas e papelaria;Marília;    17
1;Comércio varejista de livros, jornais, revistas e papelaria;Presidente Prudente;    17
1;Comércio varejista de livros, jornais, revistas e papelaria;Região Administrativa Central;     9
1;Comércio varejista de livros, jornais, revistas e papelaria;Registro;     0
1;Comércio varejista de livros, jornais, revistas e papelaria;Ribeirão Preto;     2
1;Comércio varejista de livros, jornais, revistas e papelaria;Santos;    10
1;Comércio varejista de livros, jornais, revistas e papelaria;São José do Rio Preto;    17
1;Comércio varejista de livros, jornais, revistas e papelaria;São José dos Campos;     5
1;Comércio varejista de livros, jornais, revistas e papelaria;São Paulo;   138
1;Comércio varejista de livros, jornais, revistas e papelaria;Sorocaba;    42
1;Comércio varejista de lubrificantes;Araçatuba;     2
1;Comércio varejista de lubrificantes;Bauru;     3
1;Comércio varejista de lubrificantes;Campinas;    -7
1;Comércio varejista de lubrificantes;Franca;     2
1;Comércio varejista de lubrificantes;Itapeva;    -1
1;Comércio varejista de lubrificantes;Marília;    -2
1;Comércio varejista de lubrificantes;Presidente Prudente;     2
1;Comércio varejista de lubrificantes;Região Administrativa Central;    -2
1;Comércio varejista de lubrificantes;Ribeirão Preto;     2
1;Comércio varejista de lubrificantes;São José do Rio Preto;     4
1;Comércio varejista de lubrificantes;São José dos Campos;     0
1;Comércio varejista de lubrificantes;São Paulo;     2
1;Comércio varejista de lubrificantes;Sorocaba;    -1
1;Comércio varejista de material elétrico;Araçatuba;    -4
1;Comércio varejista de material elétrico;Barretos;     5
1;Comércio varejista de material elétrico;Bauru;     2
1;Comércio varejista de material elétrico;Campinas;    42
1;Comércio varejista de material elétrico;Franca;     6
1;Comércio varejista de material elétrico;Itapeva;    -3
1;Comércio varejista de material elétrico;Marília;    24
1;Comércio varejista de material elétrico;Presidente Prudente;    44
1;Comércio varejista de material elétrico;Região Administrativa Central;    -1
1;Comércio varejista de material elétrico;Registro;    -2
1;Comércio varejista de material elétrico;Ribeirão Preto;    49
1;Comércio varejista de material elétrico;Santos;     2
1;Comércio varejista de material elétrico;São José do Rio Preto;    17
1;Comércio varejista de material elétrico;São José dos Campos;     3
1;Comércio varejista de material elétrico;São Paulo;    -4
1;Comércio varejista de material elétrico;Sorocaba;    12
1;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados e supermercados;Araçatuba;  -140
1;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados e supermercados;Barretos;   -49
1;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados e supermercados;Bauru;  -265
1;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados e supermercados;Campinas; -1325
1;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados e supermercados;Franca;    18
1;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados e supermercados;Itapeva;   -82
1;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados e supermercados;Marília;  -226
1;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados e supermercados;Presidente Prudente;  -131
1;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados e supermercados;Região Administrativa Central;  -233
1;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados e supermercados;Registro;   -36
1;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados e supermercados;Ribeirão Preto;  -203
1;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados e supermercados;Santos;  -344
1;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados e supermercados;São José do Rio Preto;  -236
1;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados e supermercados;São José dos Campos;  -542
1;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados e supermercados;São Paulo; -2446
1;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados e supermercados;Sorocaba;  -185
1;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Araçatuba;     0
1;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Barretos;    -3
1;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Bauru;    -8
1;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Campinas;   -28
1;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Franca;   -12
1;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Itapeva;   -14
